num_seq,num_seq_,Seq_input,Seq_input_aa,predicted_class,Certainty %,Rep_of_class_predict,family_2021,family_divercity,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,Genus,Kmers_by_sequence,Kmers_predicted_to_class,Query_coverage %
310,295,NODE_19_length_3351_cov_164.908108_3_1427_2950,507,125,1.0,AJE30400.1,Paramyxoviridae,Paramyxoviridae,Paramyxoviridae,9714,853,phosphoprotein,Other-Functions,Homo sapiens,ssRNA(-),Morbillivirus,6,6.0,100.0
311,296,NODE_36_length_10842_cov_200.854819_1_117_6668,2183,37,1.0,YP_008378665.1,Paramyxoviridae,Paramyxoviridae,Paramyxoviridae,772,3554,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(-),Orthoavulavirus,48,48.0,100.0
312,297,NODE_36_length_10842_cov_200.854819_2_6778_8631,617,64,1.0,AFM55839.1,Paramyxoviridae,Paramyxoviridae,Paramyxoviridae,6710,2023,hemagglutinin,Hemagglutinin,Canis lupus familiaris,ssRNA(-),Morbillivirus,8,8.0,100.0
313,298,NODE_36_length_10842_cov_200.854819_3_8792_10840,682,108,1.0,AJO72803.1,Paramyxoviridae,Paramyxoviridae,Paramyxoviridae,5883,1037,fusion protein,Structural-Envelope,Homo sapiens,ssRNA(-),Morbillivirus,10,10.0,100.0
314,299,NODE_62_length_5246_cov_44.711388_1_2_1477,492,216,1.0,AYA94517.1,Papillomaviridae,Papillomaviridae,Papillomaviridae,8812,407,L2 protein-capsid,Other-Functions,Homo sapiens,dsDNA,Gammapapillomavirus,5,5.0,100.0
315,300,NODE_62_length_5246_cov_44.711388_2_1479_2687,402,323,1.0,AYA93568.1,Papillomaviridae,Papillomaviridae,Papillomaviridae,13688,320,E2 protein,Other-Functions,Homo sapiens,dsDNA,Gammapapillomavirus,3,3.0,100.0
316,301,NODE_62_length_5246_cov_44.711388_3_2629_4449,606,85,1.0,QOI17587.1,Papillomaviridae,Papillomaviridae,Papillomaviridae,6022,1349,early E1,Replication-Transcription,Homo sapiens,dsDNA,Alphapapillomavirus,8,8.0,100.0
317,302,NODE_6_length_1403_cov_156.381657_1_17_1219,401,49,1.0,YP_009094332.1,Paramyxoviridae,Paramyxoviridae,Paramyxoviridae,8773,2823,nucleoprotein,Structural-Envelope,Homo sapiens,ssRNA(-),Morbillivirus,3,2.0,66.67
318,303,10_S4_HF_S11_1_266_13483,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
319,304,10_S4_HF_S11_2_13768_21555,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
320,305,10_S4_HF_S11_3_21563_25384,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
321,306,10_S4_HF_S11_9_28274_29533,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
322,307,11_S5_HF_S12_1_266_13483,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
323,308,11_S5_HF_S12_2_13768_21555,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
324,309,11_S5_HF_S12_3_21563_25384,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
325,310,11_S5_HF_S12_9_28274_29533,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
326,311,13_S6_HF_S13_1_202_3846,1214,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,23,22.0,95.65
327,312,13_S6_HF_S13_2_3957_13418,3153,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,72,72.0,100.0
328,313,13_S6_HF_S13_3_13703_21490,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
329,314,13_S6_HF_S13_4_21471_25319,1282,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,23.0,92.0
330,315,13_S6_HF_S13_5_25340_26368,342,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,2,1.0,50.0
331,316,13_S6_HF_S13_8_28210_29469,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
332,317,16_S9_HF_S15_1_266_13483,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
333,318,16_S9_HF_S15_2_13768_21555,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
334,319,16_S9_HF_S15_3_21563_25384,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
335,320,16_S9_HF_S15_9_28274_29533,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
336,321,17_P_S4_1_256_13473,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
337,322,17_P_S4_2_13758_21545,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
338,323,17_P_S4_3_21553_25374,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
339,324,17_P_S4_9_28264_29523,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
340,325,18_S10_HF_S16_1_118_13791,4557,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,107,105.0,98.13
341,326,18_S10_HF_S16_2_13878_21824,2648,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,59,59.0,100.0
342,327,18_S10_HF_S16_3_21943_25236,1097,3,0.99,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,20,17.0,85.0
343,328,18_S10_HF_S16_4_25257_26594,445,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,4,4.0,100.0
344,329,18_S10_HF_S16_6_27054_28043,329,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,1,1.0,100.0
345,330,18_S10_HF_S16_7_28126_29385,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
346,331,1_P_S1_1_261_13478,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
347,332,1_P_S1_2_13763_21550,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
348,333,1_P_S1_3_21558_25379,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
349,334,1_P_S1_9_28269_29528,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
350,335,20_S12_HF_S17_1_266_13483,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
351,336,20_S12_HF_S17_2_13768_21555,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
352,337,20_S12_HF_S17_3_21563_25384,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
353,338,20_S12_HF_S17_9_28274_29533,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
354,339,25_P_S6_1_261_13478,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
355,340,25_P_S6_2_13763_21550,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
356,341,25_P_S6_3_21558_25379,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
357,342,25_P_S6_9_28269_29528,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
358,343,25_S11_1_200_2899,899,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,15,15.0,100.0
359,344,25_S11_2_2892_13418,3508,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,81,81.0,100.0
360,345,25_S11_3_13703_18868,1721,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,36,36.0,100.0
361,346,25_S11_4_18916_21489,857,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,14,14.0,100.0
362,347,25_S11_5_21470_25318,1282,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
363,348,25_S11_10_28209_29468,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
364,349,26_P_S7_1_236_13453,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
365,350,26_P_S7_2_13738_21525,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
366,351,26_P_S7_3_21533_25354,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
367,352,26_P_S7_9_28244_29503,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
368,353,26_S12_1_218_2827,869,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,15,15.0,100.0
369,354,26_S12_2_2841_13436,3531,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,81,80.0,98.77
370,355,26_S12_3_13721_16447,908,1,0.99,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,16,16.0,100.0
371,356,26_S12_4_16659_21605,1648,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,34,34.0,100.0
372,357,26_S12_5_22045_25338,1097,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,20,20.0,100.0
373,358,26_S12_9_28228_29487,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
374,359,28_M_XT_S8_1_228_13445,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
375,360,28_M_XT_S8_2_13730_21517,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
376,361,28_M_XT_S8_3_21498_25346,1282,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
377,362,28_M_XT_S8_9_28236_29495,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
378,363,29_S1_1_266_4795,1509,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,31,31.0,100.0
379,364,29_S1_2_4973_13483,2836,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,64,64.0,100.0
380,365,29_S1_3_13768_21555,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
381,366,29_S1_4_21536_24598,1020,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,18,18.0,100.0
382,367,29_S1_11_28274_29533,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
383,368,2_S1_HF_S9_1_266_13483,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
384,369,2_S1_HF_S9_2_13768_21555,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
385,370,2_S1_HF_S9_3_21563_25384,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
386,371,2_S1_HF_S9_9_28274_29533,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
387,372,30_S2_1_266_13483,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
388,373,30_S2_2_13768_21555,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
389,374,30_S2_3_21563_25384,1273,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
390,375,30_S2_9_28274_29533,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
391,376,31_S3_1_266_13483,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
392,377,31_S3_2_13768_21555,2595,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,58,58.0,100.0
393,378,31_S3_3_21536_25384,1282,3,1.0,7LX5_B,Coronaviridae,Coronaviridae-Reoviridae,Coronaviridae,1911,7401,surface glycoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,25,25.0,100.0
394,379,31_S3_9_28274_29533,419,14,1.0,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus,3,3.0,100.0
395,380,36_S8_1_266_13483,4405,1,1.0,YP_009072438.1,Coronaviridae,Coronaviridae-Herpesviridae-Orthomyxoviridae-Filoviridae-Flaviviridae-Astroviridae-Caliciviridae-Paramyxoviridae-Reoviridae-Retroviridae,Coronaviridae,12,12115,ORF1ab polyprotein,Other-Functions,Homo sapiens,ssRNA(+),Betacoronavirus,103,103.0,100.0
