contig-28_10_length_11531_read_count_20757_3_2437_3975,tpg|DAW30016.1|,512,454,1.86E-121,372,40.117,511,99,MAG TPA: Helicase REPLICATION [Inoviridae sp.],
contig-21_314_length_1548_read_count_1708_1_145_1482,tpg|DAJ17199.1|,445,397,1.67E-121,367,46.329,395,89,"MAG TPA: Glutamine synthetase, partial [Siphoviridae sp. ctza41]",
contig-35_43_length_13603_read_count_6780_12_11323_13188,tpg|DAF45288.1|,621,680,1.14E-121,384,38.806,536,84,MAG TPA: methionyl-tRNA synthetase [Siphoviridae sp. ctBLh2] >HIX97146.1 methionine--tRNA ligase [Candidatus Alistipes avistercoris],
contig-35_27_length_19560_read_count_6003_16_14117_15079,gb|UWG84141.1|,320,302,4.84E-122,360,58.02,293,92,"MAG: aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain [Bacteriophage sp.]",
contig-28_75_length_4929_read_count_18119_1_144_2009,tpg|DAF45288.1|,621,680,1.45E-122,386,38.993,536,84,MAG TPA: methionyl-tRNA synthetase [Siphoviridae sp. ctBLh2] >HIX97146.1 methionine--tRNA ligase [Candidatus Alistipes avistercoris],
contig-70_176_length_2643_read_count_6187_1_3_2642,gb|QPO16791.1|,880,442,7.16E-123,387,54.213,356,40,FtsK-like DNA translocase [Mycobacterium phage KashFlow],
contig-21_30_length_6846_read_count_16878_1_158_1120,gb|UWG84141.1|,320,302,1.89E-123,363,58.703,293,92,"MAG: aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain [Bacteriophage sp.]",
contig-28_51_length_6826_read_count_8826_1_158_1120,gb|UWG84141.1|,320,302,1.89E-123,363,58.703,293,92,"MAG: aspartate/ornithine carbamoyltransferase, Asp/Orn binding domain [Bacteriophage sp.]",
contig-56_20_length_25358_read_count_10866_11_15168_17423,gb|UWI35382.1|,751,406,6.42E-124,384,47.5,440,58,"MAG: Lacto-N-biose phosphorylase N-terminal TIM barrel domain, partial [Bacteriophage sp.]",
contig-98_62_length_10882_read_count_169254_1_43_1380,gb|UWG80335.1|,445,452,1.6E-124,377,45.274,402,90,MAG: Rhodopirellula transposase DDE domain [Bacteriophage sp.],
contig-21_158_length_3029_read_count_4464_1_3_1853,gb|UWI35382.1|,616,406,8.25E-125,382,47.032,438,71,"MAG: Lacto-N-biose phosphorylase N-terminal TIM barrel domain, partial [Bacteriophage sp.]",
contig-91_115_length_3959_read_count_11605_4_2817_3959,tpg|DAQ20923.1|,380,585,7.78E-126,382,52.575,369,97,MAG TPA: dihydroxy-acid dehydratase [CrAss-like virus sp.],
contig-28_62_length_10818_read_count_4402_3_816_2201,tpg|DAE07756.1|,461,449,6.01E-126,381,46.452,465,99,MAG TPA: GlmM [Myoviridae sp. ctWXg38],
contig-42_31_length_8433_read_count_23813_7_6575_8431,gb|UWI35382.1|,618,406,3.46E-126,385,47.955,440,71,"MAG: Lacto-N-biose phosphorylase N-terminal TIM barrel domain, partial [Bacteriophage sp.]",
contig-35_55_length_6155_read_count_19548_1_51_1436,tpg|DAE07756.1|,461,449,1.65E-126,382,46.882,465,99,MAG TPA: GlmM [Myoviridae sp. ctWXg38],
contig-35_63_length_6218_read_count_9928_5_4736_6217,tpg|DAE07756.1|,493,449,1.17E-126,384,47.097,465,93,MAG TPA: GlmM [Myoviridae sp. ctWXg38],
contig-28_338_length_1298_read_count_2467_1_2_1297,tpg|DAD85801.1|,432,806,7.44E-127,394,44.828,435,100,MAG TPA: guanosine polyphosphate pyrophosphohydrolases/synthetase [Inoviridae sp. ctDEu7],
contig-42_0_length_75800_read_count_26713_11_9280_12189,tpg|DAQ03988.1|,969,1129,1.37E-128,425,46.311,488,49,"MAG TPA: DNA TRANSLOCASE FTSK, partial [Inoviridae sp.]",
contig-28_7_length_14420_read_count_18997_9_9010_11919,tpg|DAQ03988.1|,969,1129,1.27E-129,427,45.635,504,50,"MAG TPA: DNA TRANSLOCASE FTSK, partial [Inoviridae sp.]",
contig-21_24_length_8024_read_count_13265_2_1128_2876,tpg|DAP18418.1|,582,435,1.25E-129,394,48.43,446,76,MAG TPA: signal recognition particle protein [Bacteriophage sp.],
contig-35_99_length_4216_read_count_5259_5_3070_4215,emb|CAB5214576.1|,381,378,8.67E-130,385,51.181,381,100,Glf UDP-galactopyranose mutase [uncultured Caudovirales phage],
contig-59_21_length_8035_read_count_24413_2_1130_2878,tpg|DAP18418.1|,582,435,7.13E-130,395,48.655,446,76,MAG TPA: signal recognition particle protein [Bacteriophage sp.],
contig-35_20_length_22439_read_count_10571_18_20642_22438,gb|QFG12098.1|,599,543,7.01E-130,399,41.187,573,95,glycoside hydrolase [Arthrobacter phage Racecar] >QFG12729.1 glycoside hydrolase [Arthrobacter phage Mimi],
contig-21_269_length_1883_read_count_3259_2_291_1883,dbj|BCU93298.1|,531,797,5.42E-130,405,45.333,525,97,"MAG: alpha-1,4 glucan phosphorylase [uncultured marine virus]",
contig-28_16_length_20534_read_count_9499_2_1138_2886,tpg|DAP18418.1|,582,435,4.15E-130,395,48.655,446,76,MAG TPA: signal recognition particle protein [Bacteriophage sp.],
contig-21_193_length_2561_read_count_3744_2_1135_2172,tpg|DAO77355.1|,345,360,3.98E-130,384,56.765,340,98,MAG TPA: phosphoribosylaminoimidazole synthetase [Inoviridae sp.],
contig-28_10_length_11551_read_count_33481_2_1146_2183,tpg|DAO77355.1|,345,360,3.98E-130,384,56.765,340,98,MAG TPA: phosphoribosylaminoimidazole synthetase [Inoviridae sp.],
contig-77_123_length_3677_read_count_12278_1_3_1478,gb|UVD42913.1|,492,723,9.81E-131,404,44.654,477,97,ribonucleotide reductase of class III [Enterococcus phage TJE1],
contig-59_402_length_1122_read_count_59_1_23_1060,tpg|DAO77355.1|,345,360,3.13E-131,387,57.353,340,98,MAG TPA: phosphoribosylaminoimidazole synthetase [Inoviridae sp.],
contig-21_154_length_3129_read_count_5745_1_10_1824,gb|QFG12098.1|,604,543,2.21E-131,404,41.71,573,94,glycoside hydrolase [Arthrobacter phage Racecar] >QFG12729.1 glycoside hydrolase [Arthrobacter phage Mimi],
contig-28_13_length_21902_read_count_8726_5_6860_7897,tpg|DAO77355.1|,345,360,1.49E-132,390,57.647,340,98,MAG TPA: phosphoribosylaminoimidazole synthetase [Inoviridae sp.],
contig-35_98_length_5367_read_count_2425_4_4200_5366,emb|CAB5214576.1|,388,378,2.7E-133,394,51.823,384,99,Glf UDP-galactopyranose mutase [uncultured Caudovirales phage],
contig-63_94_length_5398_read_count_2434_1_2_1168,emb|CAB5214576.1|,388,378,2.7E-133,394,51.823,384,99,Glf UDP-galactopyranose mutase [uncultured Caudovirales phage],
contig-84_22_length_22776_read_count_10353_7_5772_7106,tpg|DAW88047.1|,444,394,1.06E-134,400,51.467,375,84,MAG TPA: Major Facilitator Superfamily protein [Bacteriophage sp.],
contig-70_387_length_1080_read_count_2206_1_3_1076,tpg|DAS90779.1|,357,869,1.1E-137,421,59.94,332,92,MAG TPA: replicative helicase [Inoviridae sp.],
contig-59_37_length_7169_read_count_12891_2_675_3764,tpg|DAF45388.1|,1029,765,2.82E-141,450,36.897,870,81,MAG TPA: DNA topoisomerase 1 [Siphoviridae sp. ctBLh2],
contig-28_174_length_3008_read_count_4971_1_49_1200,tpg|DAW86362.1|,383,390,1.75E-141,415,52.48,383,100,"MAG TPA: L-1,2-propanediol oxidoreductase [Bacteriophage sp.]",
contig-59_139_length_2987_read_count_9870_2_1815_2966,tpg|DAW86362.1|,383,390,1.75E-141,415,52.48,383,100,"MAG TPA: L-1,2-propanediol oxidoreductase [Bacteriophage sp.]",
contig-21_197_length_2290_read_count_7279_2_773_2290,tpg|DAW10385.1|,505,598,1.54E-141,428,45.344,494,97,"MAG TPA: ABC-type multidrug transport system, ATPase and permease component [Bacteriophage sp.]",
contig-28_62_length_6065_read_count_10137_6_4747_6033,tpg|DAJ22624.1|,428,378,1.33E-141,417,52.174,368,86,"MAG TPA: adenylosuccinate synthetase, partial [Siphoviridae sp. ct5pn1]",
contig-98_57_length_12331_read_count_202456_5_4995_6281,tpg|DAJ22624.1|,428,378,9.67E-142,417,51.733,375,88,"MAG TPA: adenylosuccinate synthetase, partial [Siphoviridae sp. ct5pn1]",
contig-35_60_length_6038_read_count_20975_1_1_1287,tpg|DAJ22624.1|,428,378,4.71E-142,418,52.446,368,86,"MAG TPA: adenylosuccinate synthetase, partial [Siphoviridae sp. ct5pn1]",
contig-84_22_length_22776_read_count_10353_9_8834_9985,tpg|DAW86362.1|,383,390,7.08E-143,419,53.003,383,100,"MAG TPA: L-1,2-propanediol oxidoreductase [Bacteriophage sp.]",
contig-35_2_length_59782_read_count_27056_5_6429_9515,tpg|DAF45388.1|,1028,765,2.94E-143,455,36.939,869,81,MAG TPA: DNA topoisomerase 1 [Siphoviridae sp. ctBLh2],
contig-56_36_length_17259_read_count_6991_9_10408_11691,gb|UWI34955.1|,427,423,1.72E-143,423,51.069,421,97,MAG: protein of unknown function DUF4143 [Bacteriophage sp.],
contig-21_58_length_5268_read_count_9788_2_1233_3041,tpg|DAW10385.1|,602,598,6.63E-144,437,40.234,599,98,"MAG TPA: ABC-type multidrug transport system, ATPase and permease component [Bacteriophage sp.]",
contig-35_2_length_20130_read_count_70852_2_1272_3452,tpg|DAQ60967.1|,726,338,5.48E-144,432,60.961,333,46,"MAG TPA: ATP-grasp type 2, partial [Bacteriophage sp.]",
contig-42_4_length_50387_read_count_23938_2_1097_3277,tpg|DAQ60967.1|,726,338,4.41E-144,432,60.961,333,46,"MAG TPA: ATP-grasp type 2, partial [Bacteriophage sp.]",
contig-21_1_length_21551_read_count_39932_3_2704_4884,tpg|DAQ60967.1|,726,338,2.16E-144,433,61.261,333,46,"MAG TPA: ATP-grasp type 2, partial [Bacteriophage sp.]",
contig-59_68_length_4583_read_count_15750_2_630_2438,tpg|DAW10385.1|,602,598,1.59E-144,439,40.401,599,98,"MAG TPA: ABC-type multidrug transport system, ATPase and permease component [Bacteriophage sp.]",
contig-28_7_length_27052_read_count_13385_10_12633_14441,tpg|DAW10385.1|,602,598,6.86E-145,440,40.568,599,98,"MAG TPA: ABC-type multidrug transport system, ATPase and permease component [Bacteriophage sp.]",
contig-63_85_length_4725_read_count_414_1_64_3183,tpg|DAL58244.1|,1039,1058,6.12E-145,469,30.61,967,88,MAG TPA_asm: Chromatin remodeling complex ATPase [Bacteriophage sp.],
contig-21_121_length_4808_read_count_1762_1_134_3253,tpg|DAL58244.1|,1039,1058,1.31E-145,470,30.714,967,88,MAG TPA_asm: Chromatin remodeling complex ATPase [Bacteriophage sp.],
contig-59_472_length_921_read_count_403_1_2_919,gb|UWF99791.1|,306,343,1.26E-149,431,74.286,280,92,"MAG: ATP synthase alpha/beta family protein, partial [Bacteriophage sp.]",
contig-42_7_length_14576_read_count_26208_2_1314_4043,tpg|DAX85303.1|,909,418,1.39E-151,461,53.349,418,46,MAG TPA: bifunctional acetaldehyde-CoA/alcohol dehydrogenase [Bacteriophage sp.],
contig-42_9_length_14572_read_count_49989_2_1314_4043,tpg|DAX85303.1|,909,418,1.25E-151,461,53.349,418,46,MAG TPA: bifunctional acetaldehyde-CoA/alcohol dehydrogenase [Bacteriophage sp.],
contig-42_4_length_50387_read_count_23938_34_21242_23971,tpg|DAX85303.1|,909,418,7.31E-152,461,53.589,418,46,MAG TPA: bifunctional acetaldehyde-CoA/alcohol dehydrogenase [Bacteriophage sp.],
contig-28_23_length_8685_read_count_13267_8_7661_8683,tpg|DAF74199.1|,341,504,4.29E-152,445,61.702,329,96,MAG TPA: hypothetical protein [Bacteriophage sp.],
contig-49_273_length_1636_read_count_4617_2_158_1636,gb|UVY63089.1|,492,639,9.22E-155,462,49.476,477,96,MAG: tRNA synthetase class II [Bacteriophage sp.],
contig-28_10_length_11551_read_count_33481_10_10490_11551,tpg|DAF74199.1|,354,504,2.31E-156,456,60.997,341,96,MAG TPA: hypothetical protein [Bacteriophage sp.],
contig-56_36_length_17259_read_count_6991_12_13520_14614,gb|UWG77002.1|,364,372,1.16E-156,452,62.431,362,99,"MAG: semialdehyde dehydrogenase, dimerization domain [Bacteriophage sp.]",
contig-21_411_length_1151_read_count_1891_1_1_1137,gb|UWG77002.1|,378,372,8.37E-157,453,62.228,368,97,"MAG: semialdehyde dehydrogenase, dimerization domain [Bacteriophage sp.]",
contig-28_361_length_1154_read_count_4123_1_1_1137,gb|UWG77002.1|,378,372,4.25E-157,454,62.228,368,97,"MAG: semialdehyde dehydrogenase, dimerization domain [Bacteriophage sp.]",
contig-21_156_length_3938_read_count_914_1_19_1038,tpg|DAV94254.1|,339,417,7.52E-158,456,65,340,100,MAG TPA: putative ATPase (AAA+ superfamily) [Bacteriophage sp.],
contig-28_148_length_3983_read_count_918_4_2946_3965,tpg|DAV94254.1|,339,417,7.52E-158,456,65,340,100,MAG TPA: putative ATPase (AAA+ superfamily) [Bacteriophage sp.],
contig-59_50_length_11705_read_count_3978_6_6079_8808,tpg|DAN12038.1|,909,850,3.35E-158,493,36.698,842,92,MAG TPA: DNA topoisomerase 2 alpha [Bacteriophage sp.],
contig-42_11_length_13237_read_count_18483_4_6675_9404,tpg|DAN12038.1|,909,850,3.28E-158,493,36.461,842,92,MAG TPA: DNA topoisomerase 2 alpha [Bacteriophage sp.],
contig-42_5_length_16166_read_count_42811_6_9604_12333,tpg|DAN12038.1|,909,850,3.28E-158,493,36.461,842,92,MAG TPA: DNA topoisomerase 2 alpha [Bacteriophage sp.],
contig-42_35_length_8017_read_count_22228_4_4103_6970,tpg|DAE06015.1|,955,964,3.59E-159,501,33.437,966,99,MAG TPA: DNA polymerase [Siphoviridae sp. ctEgn5],
contig-35_33_length_18457_read_count_6833_4_4149_7016,tpg|DAE06015.1|,955,964,1.44E-159,502,32.955,968,99,MAG TPA: DNA polymerase [Siphoviridae sp. ctEgn5],
contig-28_32_length_7952_read_count_11826_4_4042_6909,tpg|DAE06015.1|,955,964,3E-160,503,33.264,965,99,MAG TPA: DNA polymerase [Siphoviridae sp. ctEgn5],
contig-84_169_length_2886_read_count_6818_1_88_2886,tpg|DAI59307.1|,932,1165,1.63E-162,514,33.754,1031,99,MAG TPA: isoleucyl-tRNA synthetase [CrAss-like virus sp.],
contig-21_289_length_1707_read_count_1908_1_2_1705,tpg|DAF64019.1|,568,615,4.88E-163,486,45.213,564,98,"MAG TPA: MmeI/DNA Complex-protein complex, Restriction-Modification enzyme, Hydrolase-DNA [Siphoviridae sp. ctGkF2]",
contig-98_40_length_7522_read_count_804305_8_6537_7520,gb|UWF99791.1|,327,343,4.06E-163,466,70.588,323,99,"MAG: ATP synthase alpha/beta family protein, partial [Bacteriophage sp.]",
contig-59_446_length_987_read_count_108_1_3_986,tpg|DAI65842.1|,328,645,3.47E-163,477,71.118,322,98,"MAG TPA: phosphoribosylformylglycinamidine synthase, partial [Bacteriophage sp.]",
contig-59_41_length_12675_read_count_4760_4_4385_5857,tpg|DAE10290.1|,490,473,5.24E-164,480,50.422,474,93,MAG TPA: glycyl-tRNA synthetase [Siphoviridae sp. ct3es5],
contig-21_303_length_1518_read_count_4307_1_3_1517,tpg|DAE10290.1|,505,473,1.93E-164,482,50.633,474,91,MAG TPA: glycyl-tRNA synthetase [Siphoviridae sp. ct3es5],
contig-28_306_length_1545_read_count_2147_1_3_1529,tpg|DAE10290.1|,508,473,1.78E-164,482,50.633,474,90,MAG TPA: glycyl-tRNA synthetase [Siphoviridae sp. ct3es5],
contig-63_413_length_960_read_count_250_1_1_960,gb|UWF99791.1|,320,343,1.31E-164,469,71.473,319,99,"MAG: ATP synthase alpha/beta family protein, partial [Bacteriophage sp.]",
contig-28_283_length_1612_read_count_5088_1_3_1610,tpg|DAG02195.1|,536,506,8.5E-165,485,53.244,447,83,"MAG TPA: activator of 2-hydroxyglutaryl-CoA dehydratase, partial [Siphoviridae sp. ctmqu18]",
contig-21_393_length_1147_read_count_3356_1_49_1146,tpg|DAV94254.1|,365,417,9.34E-166,477,64.286,364,99,MAG TPA: putative ATPase (AAA+ superfamily) [Bacteriophage sp.],
contig-21_412_length_1147_read_count_1837_1_49_1146,tpg|DAV94254.1|,365,417,9.34E-166,477,64.286,364,99,MAG TPA: putative ATPase (AAA+ superfamily) [Bacteriophage sp.],
contig-42_0_length_75800_read_count_26713_5_5509_6702,ref|YP_010013577.1|,397,328,5.63E-166,476,69.565,322,81,UvsX-like recombinase [Mycobacterium phage Kumao] >ATN94050.1 DNA recombinase [Mycobacterium phage Kumao],
contig-21_167_length_2522_read_count_7890_2_640_2520,dbj|BCU93298.1|,627,797,5.08E-166,502,46.055,621,97,"MAG: alpha-1,4 glucan phosphorylase [uncultured marine virus]",
contig-98_347_length_1312_read_count_3406_1_3_1310,tpg|DAG76745.1|,436,865,1.52E-166,498,57.339,436,100,MAG TPA: replicative helicase [Bacteriophage sp.],
contig-28_7_length_14420_read_count_18997_11_12925_13911,tpg|DAX76903.1|,328,337,1.23E-166,474,71.207,323,98,MAG TPA: tRNA delta(2)-isopentenylpyrophosphate transferase [Bacteriophage sp.],
contig-21_219_length_2303_read_count_3598_2_334_2226,gb|UWG80825.1|,630,612,4.47E-167,498,43.354,632,100,MAG: glutamine amidotransferases class-II [Bacteriophage sp.],
contig-42_0_length_75800_read_count_26713_13_13184_14170,tpg|DAX76903.1|,328,337,2.69E-167,476,71.827,323,98,MAG TPA: tRNA delta(2)-isopentenylpyrophosphate transferase [Bacteriophage sp.],
contig-28_7_length_14420_read_count_18997_4_5236_6429,ref|YP_010013577.1|,397,328,2.61E-167,479,69.876,322,81,UvsX-like recombinase [Mycobacterium phage Kumao] >ATN94050.1 DNA recombinase [Mycobacterium phage Kumao],
contig-77_26_length_9028_read_count_23166_4_5166_6359,ref|YP_010013577.1|,397,328,2.12E-167,479,69.876,322,81,UvsX-like recombinase [Mycobacterium phage Kumao] >ATN94050.1 DNA recombinase [Mycobacterium phage Kumao],
contig-21_193_length_2313_read_count_7413_2_334_2226,gb|UWG80825.1|,630,612,5.51E-168,501,43.513,632,100,MAG: glutamine amidotransferases class-II [Bacteriophage sp.],
contig-59_159_length_2764_read_count_1188_1_98_1990,gb|UWG80825.1|,630,612,3.81E-168,501,43.671,632,100,MAG: glutamine amidotransferases class-II [Bacteriophage sp.],
contig-28_54_length_6667_read_count_10614_2_444_2399,tpg|DAX10473.1|,651,601,2.29E-168,502,41.85,638,98,MAG TPA: ATP dependent DNA helicase [Bacteriophage sp.],
contig-35_42_length_7190_read_count_20673_2_559_2514,tpg|DAX10473.1|,651,601,2.29E-168,502,41.85,638,98,MAG TPA: ATP dependent DNA helicase [Bacteriophage sp.],
contig-56_50_length_6686_read_count_20794_4_4218_6173,tpg|DAX10473.1|,651,601,2.29E-168,502,41.85,638,98,MAG TPA: ATP dependent DNA helicase [Bacteriophage sp.],
contig-42_16_length_26405_read_count_8770_4_2381_5080,tpg|DAV65879.1|,899,744,1.95E-168,516,44.288,709,77,MAG TPA: REP HELICASE [Inoviridae sp.],
contig-49_19_length_25459_read_count_10366_16_20749_22704,tpg|DAX10473.1|,651,601,5.98E-169,503,42.006,638,98,MAG TPA: ATP dependent DNA helicase [Bacteriophage sp.],
contig-42_1_length_67253_read_count_26411_4_2709_4007,gb|UVY06501.1|,432,434,5.47E-169,489,56.452,434,99,"MAG: enolase, C-terminal TIM barrel domain [Bacteriophage sp.]",
contig-70_0_length_94067_read_count_36875_27_28167_29465,gb|UVY06501.1|,432,434,5.47E-169,489,56.452,434,99,"MAG: enolase, C-terminal TIM barrel domain [Bacteriophage sp.]",
contig-28_68_length_5153_read_count_12591_1_2_2347,tpg|DAV65879.1|,782,744,2.59E-169,514,45.549,674,85,MAG TPA: REP HELICASE [Inoviridae sp.],
contig-49_16_length_10997_read_count_36198_6_3894_5987,gb|UWH96912.1|,697,626,1.18E-169,508,52.352,489,70,"MAG: Peptidase family M41, partial [Bacteriophage sp.]",
contig-49_16_length_11014_read_count_18918_6_3894_5987,gb|UWH96912.1|,697,626,1.18E-169,508,52.352,489,70,"MAG: Peptidase family M41, partial [Bacteriophage sp.]",
contig-21_70_length_4919_read_count_6193_5_2606_4918,tpg|DAV65879.1|,771,744,1.08E-169,515,45.549,674,87,MAG TPA: REP HELICASE [Inoviridae sp.],
contig-21_78_length_4749_read_count_6939_4_2388_3686,gb|UVY06501.1|,432,434,1.07E-169,491,56.452,434,99,"MAG: enolase, C-terminal TIM barrel domain [Bacteriophage sp.]",
contig-84_22_length_22776_read_count_10353_18_19984_22077,gb|UWH96912.1|,697,626,3.23E-170,509,52.429,494,70,"MAG: Peptidase family M41, partial [Bacteriophage sp.]",
contig-21_9_length_9261_read_count_25756_4_2394_3692,gb|UVY06501.1|,432,434,2.57E-170,492,56.682,434,99,"MAG: enolase, C-terminal TIM barrel domain [Bacteriophage sp.]",
contig-56_22_length_24635_read_count_12195_17_19955_21589,tpg|DAJ20675.1|,544,494,6.47E-171,500,49.165,539,99,MAG TPA: peptidase [Siphoviridae sp. ctWYg3],
contig-84_29_length_19632_read_count_6188_12_10259_12292,tpg|DAF45373.1|,677,650,6.71E-176,524,40.593,675,98,MAG TPA: threonyl-tRNA synthetase [Siphoviridae sp. ctBLh2],
contig-59_175_length_2500_read_count_6462_1_3_2498,tpg|DAI59307.1|,832,1165,1.65E-177,550,36.935,907,97,MAG TPA: isoleucyl-tRNA synthetase [CrAss-like virus sp.],
contig-98_135_length_3505_read_count_228456_1_2_1735,gb|UVY63089.1|,578,639,8.15E-179,527,47.35,585,99,MAG: tRNA synthetase class II [Bacteriophage sp.],
contig-42_1_length_67253_read_count_26411_16_20685_23471,tpg|DAI59253.1|,928,905,7.01E-179,549,37.609,920,94,MAG TPA: P-type ATPase [CrAss-like virus sp.],
contig-70_0_length_94067_read_count_36875_39_46139_48925,tpg|DAI59253.1|,928,905,7.01E-179,549,37.609,920,94,MAG TPA: P-type ATPase [CrAss-like virus sp.],
contig-98_280_length_1736_read_count_4657_1_2_1735,gb|UVY63089.1|,578,639,1.58E-179,529,47.692,585,99,MAG: tRNA synthetase class II [Bacteriophage sp.],
contig-35_75_length_5476_read_count_8242_3_1765_3564,gb|UVY63089.1|,599,639,8.59E-180,531,46.823,598,98,MAG: tRNA synthetase class II [Bacteriophage sp.],
contig-21_9_length_9261_read_count_25756_6_4932_8516,tpg|DAI70258.1|,1194,1160,0,647,36.738,1116,89,MAG TPA: Chromatin remodeling complex ATPase [Bacteriophage sp.],
contig-21_92_length_4298_read_count_6315_1_2_3553,tpg|DAI70258.1|,1184,1160,0,644,37,1100,89,MAG TPA: Chromatin remodeling complex ATPase [Bacteriophage sp.],
contig-42_1_length_67253_read_count_26411_6_5245_8829,tpg|DAI70258.1|,1194,1160,0,650,37.182,1100,88,MAG TPA: Chromatin remodeling complex ATPase [Bacteriophage sp.],
contig-70_0_length_94067_read_count_36875_29_30703_34287,tpg|DAI70258.1|,1194,1160,0,650,37.182,1100,88,MAG TPA: Chromatin remodeling complex ATPase [Bacteriophage sp.],
contig-21_47_length_6052_read_count_10410_2_988_3225,tpg|DAI82162.1|,745,722,0,564,43.118,712,94,MAG TPA: polyphosphate kinase [Bacteriophage sp.],
contig-28_15_length_9907_read_count_32999_3_2440_4677,tpg|DAI82162.1|,745,722,0,564,43.118,712,94,MAG TPA: polyphosphate kinase [Bacteriophage sp.],
contig-59_14_length_21001_read_count_10490_12_13562_15799,tpg|DAI82162.1|,745,722,0,564,43.417,714,94,MAG TPA: polyphosphate kinase [Bacteriophage sp.],
contig-35_10_length_30858_read_count_17568_23_27125_29776,tpg|DAN12038.1|,883,850,0,746,45.946,814,92,MAG TPA: DNA topoisomerase 2 alpha [Bacteriophage sp.],
contig-70_2_length_20417_read_count_78930_16_17819_20416,tpg|DAN12038.1|,866,850,0,743,45.946,814,94,MAG TPA: DNA topoisomerase 2 alpha [Bacteriophage sp.],
contig-42_3_length_17556_read_count_35077_3_1063_3714,tpg|DAN12038.1|,883,850,0,745,46.069,814,92,MAG TPA: DNA topoisomerase 2 alpha [Bacteriophage sp.],
contig-35_6_length_39815_read_count_16278_1_361_2160,gb|UVY63089.1|,599,639,0,534,47.157,598,98,MAG: tRNA synthetase class II [Bacteriophage sp.],
contig-28_259_length_1769_read_count_4756_1_3_1559,tpg|DAG76745.1|,519,865,0,544,53.682,516,99,MAG TPA: replicative helicase [Bacteriophage sp.],
contig-28_214_length_2394_read_count_3752_2_743_2344,gb|UVY57339.1|,533,494,0,552,53.861,531,99,MAG: Peptidase family C69 [Bacteriophage sp.],
contig-84_209_length_2374_read_count_7481_2_723_2324,gb|UVY57339.1|,533,494,0,552,53.861,531,99,MAG: Peptidase family C69 [Bacteriophage sp.],
contig-35_184_length_2810_read_count_4319_1_2_2632,tpg|DAG76745.1|,877,865,0,937,54.114,863,98,MAG TPA: replicative helicase [Bacteriophage sp.],
contig-35_2_length_59782_read_count_27056_9_12375_13976,gb|UVY57339.1|,533,494,0,561,54.614,531,99,MAG: Peptidase family C69 [Bacteriophage sp.],
contig-28_13_length_21902_read_count_8726_13_16398_17987,tpg|DAF74199.1|,529,504,0,585,54.633,518,98,MAG TPA: hypothetical protein [Bacteriophage sp.],
contig-35_33_length_18457_read_count_6833_9_11705_13816,tpg|DAU43308.1|,703,654,0,768,56.662,683,97,MAG TPA: Chromatin remodeling complex ATPase [Bacteriophage sp.],
contig-28_201_length_2012_read_count_647_1_3_1883,gb|UWG94863.1|,627,663,0,757,57.348,626,99,MAG: glycosyl hydrolase-like protein [Bacteriophage sp.],
contig-35_58_length_6068_read_count_16331_3_3151_5046,gb|UWG94863.1|,631,663,0,755,57.348,626,99,MAG: glycosyl hydrolase-like protein [Bacteriophage sp.],
contig-35_71_length_5874_read_count_7682_3_834_2729,gb|UWG94863.1|,631,663,0,759,57.668,626,99,MAG: glycosyl hydrolase-like protein [Bacteriophage sp.],
contig-21_32_length_6734_read_count_16871_1_39_3773,tpg|DAM95998.1|,1244,795,0,1011,63.889,792,63,MAG TPA: phosphoribosylformylglycinamidine synthase [Bacteriophage sp.],
contig-21_32_length_7323_read_count_10797_5_3554_7288,tpg|DAM95998.1|,1244,795,0,1011,63.889,792,63,MAG TPA: phosphoribosylformylglycinamidine synthase [Bacteriophage sp.],
contig-28_5_length_30259_read_count_12082_4_3592_7326,tpg|DAM95998.1|,1244,795,0,1013,63.889,792,63,MAG TPA: phosphoribosylformylglycinamidine synthase [Bacteriophage sp.],
contig-63_85_length_4725_read_count_414_2_3209_4717,gb|UWG94032.1|,502,501,0,694,64.271,501,99,MAG: N-6 DNA Methylase [Bacteriophage sp.],
contig-21_121_length_4808_read_count_1762_2_3279_4787,gb|UWG94032.1|,502,501,0,697,64.471,501,99,MAG: N-6 DNA Methylase [Bacteriophage sp.],
contig-21_165_length_2533_read_count_8096_3_1338_2348,tpg|DAR18190.1|,336,379,0,571,79.94,334,99,MAG TPA: L-glyceraldehyde 3-phosphate reductase [Bacteriophage sp.] >DAR18212.1 MAG TPA: L-glyceraldehyde 3-phosphate reductase [Bacteriophage sp.],
contig-21_196_length_2527_read_count_3942_2_180_1190,tpg|DAR18190.1|,336,379,0,571,79.94,334,99,MAG TPA: L-glyceraldehyde 3-phosphate reductase [Bacteriophage sp.] >DAR18212.1 MAG TPA: L-glyceraldehyde 3-phosphate reductase [Bacteriophage sp.],
contig-28_16_length_20534_read_count_9499_17_16441_17451,tpg|DAR18190.1|,336,379,0,580,81.138,334,99,MAG TPA: L-glyceraldehyde 3-phosphate reductase [Bacteriophage sp.] >DAR18212.1 MAG TPA: L-glyceraldehyde 3-phosphate reductase [Bacteriophage sp.],
