num_seq,num_seq_,Seq_input,Seq_input_aa,predicted_class,Certainty %,Rep_of_class_predict,family_2021,family_divercity,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,Genus,Kmers_by_sequence,Kmers_predicted_to_class,Query_coverage %
1793,1670,contig-35_40_length_15133_read_count_8091_6_10291_11382,363,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1794,1671,contig-35_40_length_15133_read_count_8091_9_12638_15085,815,978,0.91,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,13,5.0,38.46
1795,1672,contig-35_43_length_13603_read_count_6780_5_1926_3797,623,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,3.0,33.33
1796,1673,contig-35_43_length_13603_read_count_6780_6_4014_5843,609,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,7.0,87.5
1797,1674,contig-35_43_length_13603_read_count_6780_7_6003_7070,355,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1798,1675,contig-35_43_length_13603_read_count_6780_8_7132_8550,472,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1799,1676,contig-35_43_length_13603_read_count_6780_9_8909_9964,351,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1800,1677,contig-35_43_length_13603_read_count_6780_12_11323_13188,621,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,9,4.0,44.44
1801,1678,contig-35_45_length_13234_read_count_4285_2_322_1686,454,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1804,1679,contig-35_45_length_13234_read_count_4285_9_6609_7634,341,979,0.89,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1805,1680,contig-35_45_length_13234_read_count_4285_11_8315_12886,1523,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,31,26.0,83.87
1806,1681,contig-35_47_length_13058_read_count_6235_2_246_3869,1207,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,23,19.0,82.61
1807,1682,contig-35_47_length_13058_read_count_6235_3_3878_5371,497,83,1.0,ATP66731.1,Coronaviridae,Coronaviridae,Coronaviridae,6,1446,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(+),Betacoronavirus,5,2.0,40.0
1808,1683,contig-35_47_length_13058_read_count_6235_7_7987_9381,464,978,0.94,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,3.0,60.0
1809,1684,contig-35_47_length_13058_read_count_6235_8_9809_12553,914,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,16.0,100.0
1810,1685,contig-35_48_length_12999_read_count_6356_2_1087_2769,560,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,7.0,100.0
1812,1686,contig-35_48_length_12999_read_count_6356_5_4844_5953,369,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1813,1687,contig-35_48_length_12999_read_count_6356_6_5979_7088,369,739,1.0,QTJ62749.1,Narnaviridae,Narnaviridae,Narnaviridae,2914,61,RNA-dependent RNA polymerase,Replication-Transcription,Entomophthora muscae,ssRNA(+),Narnavirus,2,2.0,100.0
1814,1688,contig-35_48_length_12999_read_count_6356_7_7235_9904,889,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,13.0,86.67
1815,1689,contig-35_48_length_12999_read_count_6356_8_10123_11676,517,978,0.94,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,3.0,50.0
1816,1690,contig-35_60_length_11199_read_count_611_1_1_4917,1639,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,34,26.0,76.47
1817,1691,contig-35_60_length_11199_read_count_611_2_5044_11115,2023,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,44,38.0,86.36
1818,1692,contig-35_64_length_10512_read_count_4119_1_3_1343,447,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
1820,1693,contig-35_64_length_10512_read_count_4119_4_3029_4396,455,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1821,1694,contig-35_64_length_10512_read_count_4119_5_4513_6429,638,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,6.0,66.67
1822,1695,contig-35_64_length_10512_read_count_4119_8_8309_9652,447,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1823,1696,contig-35_65_length_10098_read_count_3865_2_570_1643,357,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1824,1697,contig-35_65_length_10098_read_count_3865_3_1777_4344,855,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,14,10.0,71.43
1825,1698,contig-35_65_length_10098_read_count_3865_4_4427_5806,459,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1826,1699,contig-35_65_length_10098_read_count_3865_6_6584_8281,565,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,6.0,85.71
1827,1700,contig-35_65_length_10098_read_count_3865_7_8278_10008,576,639,0.94,YP_009164031.1,Flaviviridae,Flaviviridae,Flaviviridae,251,83,polyprotein,Polyprotein,Culex tarsalis,ssRNA(+),Flavivirus,7,2.0,28.57
1828,1701,contig-35_69_length_9564_read_count_4472_1_1_1047,349,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1829,1702,contig-35_69_length_9564_read_count_4472_3_2074_4332,752,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,12,9.0,75.0
1830,1703,contig-35_69_length_9564_read_count_4472_6_6101_7099,332,197,0.95,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,1,1.0,100.0
1831,1704,contig-35_69_length_9564_read_count_4472_7_7099_8052,317,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1832,1705,contig-35_69_length_9564_read_count_4472_8_8263_9396,377,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
1833,1706,contig-35_71_length_9305_read_count_5059_3_2018_3085,355,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1834,1707,contig-35_71_length_9305_read_count_5059_9_5773_6903,376,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1835,1708,contig-35_71_length_9305_read_count_5059_11_7895_9304,470,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1836,1709,contig-35_75_length_8312_read_count_3363_3_2027_3340,437,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,1.0,25.0
1837,1710,contig-35_75_length_8312_read_count_3363_4_3757_5784,675,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,10,5.0,50.0
1838,1711,contig-35_75_length_8312_read_count_3363_5_6196_8310,705,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,10.0,90.91
1839,1712,contig-35_81_length_6890_read_count_2273_6_3625_4725,366,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1840,1713,contig-35_81_length_6890_read_count_2273_7_4823_6355,510,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,2.0,33.33
1841,1714,contig-35_90_length_6009_read_count_2826_2_967_2298,443,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
1842,1715,contig-35_90_length_6009_read_count_2826_4_3384_4616,410,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
1843,1716,contig-35_90_length_6009_read_count_2826_5_4745_5878,377,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1844,1717,contig-35_95_length_5678_read_count_1927_4_2309_3598,429,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1845,1718,contig-35_95_length_5678_read_count_1927_5_4026_5678,551,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,6.0,85.71
1846,1719,contig-35_98_length_5367_read_count_2425_2_973_2184,403,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
1847,1720,contig-35_98_length_5367_read_count_2425_3_2452_3939,495,978,0.93,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,5.0,100.0
1848,1721,contig-35_98_length_5367_read_count_2425_4_4200_5366,388,978,0.92,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,3,3.0,100.0
1849,1722,contig-35_115_length_4087_read_count_1879_3_1617_2978,453,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,1.0,25.0
1850,1723,contig-35_115_length_4087_read_count_1879_4_3081_4085,334,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1851,1724,contig-35_118_length_3869_read_count_1613_1_1_1044,348,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
1852,1725,contig-35_118_length_3869_read_count_1613_2_1053_2177,374,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
1853,1726,contig-35_118_length_3869_read_count_1613_3_2560_3867,435,979,0.86,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,1.0,25.0
1854,1727,contig-35_126_length_3438_read_count_1605_3_1084_3279,731,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,5.0,45.45
1855,1728,contig-35_134_length_2776_read_count_1243_2_943_1926,327,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1856,1729,contig-35_139_length_2539_read_count_818_2_939_2339,466,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
1857,1730,contig-35_143_length_2330_read_count_117_5_1271_2329,352,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
1858,1731,contig-35_147_length_2118_read_count_391_1_1_1233,410,197,0.97,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,3,2.0,66.67
1859,1732,contig-42_0_length_75800_read_count_26713_1_318_3212,964,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,17,7.0,41.18
1861,1733,contig-42_0_length_75800_read_count_26713_11_9280_12189,969,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,17,14.0,82.35
1862,1734,contig-42_0_length_75800_read_count_26713_13_13184_14170,328,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1863,1735,contig-42_0_length_75800_read_count_26713_14_14181_15635,484,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,5.0,100.0
1864,1736,contig-42_0_length_75800_read_count_26713_16_16540_17556,338,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1865,1737,contig-42_0_length_75800_read_count_26713_19_19962_21194,410,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
1866,1738,contig-42_0_length_75800_read_count_26713_22_22683_24830,715,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,5.0,45.45
1867,1739,contig-42_0_length_75800_read_count_26713_25_25905_28604,899,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,8.0,53.33
1868,1740,contig-42_0_length_75800_read_count_26713_26_28722_31310,862,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,13.0,86.67
1869,1741,contig-42_0_length_75800_read_count_26713_28_32108_33376,422,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
1870,1742,contig-42_0_length_75800_read_count_26713_32_36027_38036,669,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,10,10.0,100.0
1871,1743,contig-42_0_length_75800_read_count_26713_33_38059_39063,334,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1872,1744,contig-42_0_length_75800_read_count_26713_34_39082_40008,308,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1873,1745,contig-42_0_length_75800_read_count_26713_35_40307_41947,546,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,4.0,57.14
1874,1746,contig-42_0_length_75800_read_count_26713_36_42199_43272,357,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
1875,1747,contig-42_0_length_75800_read_count_26713_38_43776_44843,355,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
1876,1748,contig-42_0_length_75800_read_count_26713_39_44837_45805,322,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1877,1749,contig-42_0_length_75800_read_count_26713_41_46440_48371,643,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,6.0,66.67
1878,1750,contig-42_0_length_75800_read_count_26713_42_48686_50035,449,197,1.0,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,4,1.0,25.0
1879,1751,contig-42_0_length_75800_read_count_26713_43_50068_51315,415,979,0.86,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,1.0,33.33
1880,1752,contig-42_0_length_75800_read_count_26713_45_52215_53846,543,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,3.0,42.86
1881,1753,contig-42_0_length_75800_read_count_26713_46_53938_55218,426,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1882,1754,contig-42_0_length_75800_read_count_26713_49_56966_57880,304,470,1.0,BAQ19498.1,Reoviridae,Reoviridae,Spinareoviridae,6622,137,mu NS,Non-structural,Gallus gallus,dsRNA,Orthoreovirus,1,1.0,100.0
1883,1755,contig-42_0_length_75800_read_count_26713_51_59000_61846,948,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,17,15.0,88.24
1885,1756,contig-42_0_length_75800_read_count_26713_56_64588_65592,334,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
1886,1757,contig-42_0_length_75800_read_count_26713_58_66788_67846,352,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
1887,1758,contig-42_0_length_75800_read_count_26713_60_68489_69481,330,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1889,1759,contig-42_0_length_75800_read_count_26713_62_70854_71810,318,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1890,1760,contig-42_0_length_75800_read_count_26713_65_73311_74864,517,83,0.9,ATP66731.1,Coronaviridae,Coronaviridae,Coronaviridae,6,1446,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(+),Betacoronavirus,6,2.0,33.33
1891,1761,contig-42_1_length_67253_read_count_26411_1_380_1381,333,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1892,1762,contig-42_1_length_67253_read_count_26411_4_2709_4007,432,979,0.88,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,1.0,25.0
1893,1763,contig-42_1_length_67253_read_count_26411_5_4158_5096,312,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1894,1764,contig-42_1_length_67253_read_count_26411_6_5245_8829,1194,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,23,12.0,52.17
1895,1765,contig-42_1_length_67253_read_count_26411_9_10245_13499,1084,197,1.0,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,20,5.0,25.0
1896,1766,contig-42_1_length_67253_read_count_26411_10_13672_14877,401,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
1897,1767,contig-42_1_length_67253_read_count_26411_13_16334_17740,468,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,5.0,100.0
1898,1768,contig-42_1_length_67253_read_count_26411_15_18675_20165,496,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,3.0,60.0
1899,1769,contig-42_1_length_67253_read_count_26411_16_20685_23471,928,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,13.0,81.25
1901,1770,contig-42_1_length_67253_read_count_26411_22_27218_29044,608,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,8.0,100.0
1902,1771,contig-42_1_length_67253_read_count_26411_23_29044_30066,340,197,0.85,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,1,1.0,100.0
1903,1772,contig-42_1_length_67253_read_count_26411_24_30313_31779,488,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,2.0,40.0
1904,1773,contig-42_1_length_67253_read_count_26411_29_34319_35359,346,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,2.0,100.0
1905,1774,contig-42_1_length_67253_read_count_26411_30_35368_36990,540,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,4.0,66.67
1906,1775,contig-42_1_length_67253_read_count_26411_31_37018_38340,440,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
1907,1776,contig-42_1_length_67253_read_count_26411_38_42648_44120,490,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
1908,1777,contig-42_1_length_67253_read_count_26411_39_44565_45803,412,757,0.8,YP_654555.1,Secoviridae,Secoviridae,Secoviridae,912,57,polyprotein,Polyprotein,Fragaria x ananassa,ssRNA(+),Sadwavirus,3,1.0,33.33
1909,1778,contig-42_1_length_67253_read_count_26411_41_46395_47360,321,979,0.88,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
1910,1779,contig-42_1_length_67253_read_count_26411_42_47404_48699,431,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
1911,1780,contig-42_1_length_67253_read_count_26411_43_48689_49606,305,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
